lat;lon;CODE;CITY;COUNTRY;AVG_TEMP;MONTH
51.88;-176.65;ADK;ADAK ISLAND;USA;1.68;Dezember
-34.95;138.53;ADL;ADELAIDE;AUSTRALIA;20.5;Dezember
34.3;-97.02;ADM;ARDMORE;USA;11;Dezember
57.75;-152.49;ADQ;KODIAK;USA;-0.21;Dezember
38.81;-76.87;ADW;CAMP SPRINGS;USA;4.85;Dezember
56.37;-2.87;ADX;LEUCHARS;UK;4.07;Dezember
12.58;-81.71;ADZ;SAN ANDRES ISLAND;COLOMBIA;27.42;Dezember
13.85;20.84;AEH;ABECHE;CHAD;28.33;Dezember
-34.56;-58.42;AEP;BUENOS AIRES;ARGENTINA;23.22;Dezember
31.33;-92.55;AEX;ALEXANDRIA;USA;12.9;Dezember
65.66;-18.07;AEY;AKUREYRI;ICELAND;-0.81;Dezember
-34.59;-68.4;AFA;SAN RAFAEL;ARGENTINA;22.49;Dezember
-9.87;-56.11;AFL;ALTA FLORESTA;BRAZIL;26.86;Dezember
38.73;30.6;AFY;AFYON;TURKEY;23.02;Dezember
30.38;-9.55;AGA;AGADIR;MOROCCO;15.1;Dezember
48.43;10.93;AGB;AUGSBURG;GERMANY;0.89;Dezember
44.18;0.59;AGF;AGEN;FRANCE;-8.65;Dezember
27.16;77.96;AGR;AGRA;INDIA;34.14;Dezember
33.37;-81.96;AGS;BUSH FIELD;USA;9.19;Dezember
21.71;-102.32;AGU;AGUASCALIENTES;MEXICO;14.93;Dezember
9.55;-69.24;AGV;ACARIGUA;VENEZUELA;26.19;Dezember
18.24;42.66;AHB;ABHA;SAUDI ARABIA;14.28;Dezember
35.18;-3.84;AHU;AL HOCIEMA;MOROCCO;3.4;Dezember
45.15;-89.11;AIG;YALINGA;CENTRAL AFRICAN REP.;5.25;Dezember
70.61;-159.86;AIN;FORT WAINWRIGHT;USA;-20.28;Dezember
-18.83;-159.77;AIT;AITUTAKI;COOK ISLANDS;26.55;Dezember
29.79;40.1;AJO;AL-JOUF;SAUDI ARABIA;11.65;Dezember
-10.98;-37.07;AJU;ARACAJU;BRAZIL;27.08;Dezember
24.18;23.31;AKF;KUFRA;LIBYA;15.26;Dezember
-37.01;174.79;AKL;AUCKLAND;NEW ZEALAND;18.31;Dezember
58.68;-156.65;AKN;KING SALMON;USA;-7.57;Dezember
41.04;-81.47;AKR;AKRON;USA;0.29;Dezember
34.59;32.99;AKT;AKROTIRI;CYPRUS;21.84;Dezember
50.25;57.2;AKX;AKTYUBINSK;RUSSIA;-9.69;Dezember
20.13;92.87;AKY;SITTWE;MYANMAR;22.85;Dezember
43.35;77.04;ALA;ALMA-ATA;KAZAKHSTAN;-2.6;Dezember
38.28;-0.56;ALC;ALICANTE;SPAIN;12.5;Dezember
69.98;23.37;ALF;ALTA;NORWAY;-8.78;Dezember
36.69;3.22;ALG;ALGIER;ALGERIA;12.02;Dezember
27.74;-98.03;ALI;ALICE;USA;16.21;Dezember
-28.58;16.53;ALJ;ALEXANDER BAY;SOUTH AFRICA;19.07;Dezember
36.18;37.22;ALP;ALEPPO;SYRIA;12.29;Dezember
31.18;29.95;ALY;ALEXANDRIA;EGYPT;15.58;Dezember
35.22;-101.71;AMA;AMARILLO;USA;3.53;Dezember
23.08;72.63;AMD;AHMEDABAD;INDIA;21.46;Dezember
-8.56;116.09;AMI;MATARAM;INDONESIA;27.33;Dezember
31.72;35.99;AMM;AMMAN;JORDAN;9.22;Dezember
-3.71;128.09;AMQ;AMBON;INDONESIA;27.8;Dezember
52.31;4.76;AMS;AMSTERDAM;NETHERLANDS;1.77;Dezember
33.59;-85.86;ANB;ANNISTON;USA;9.75;Dezember
-23.44;-70.45;ANF;ANTOFAGASTA;CHILE;18.61;Dezember
45.73;0.22;ANG;ANGOULEME;FRANCE;4.96;Dezember
39.95;32.69;ANK;ANKARA;TURKEY;1.81;Dezember
55.04;-131.57;ANN;ANNETTE ISLAND;USA;2.77;Dezember
51.19;4.46;ANR;ANTWERP;BELGIUM;0.48;Dezember
-13.71;-73.35;ANS;ANDAHUAYLAS;PERU;10.1;Dezember
17.14;-61.79;ANU;ANTIGUA;LEEWARD ISLANDS;26.2;Dezember
50.98;12.51;AOC;ALTENBURG;GERMANY;2;Dezember
-29.69;-57.15;AOL;PASO DE LOS LIBRES;ARGENTINA;24.97;Dezember
6.19;100.4;AOR;ALOR SETAR;MALAYSIA;27.12;Dezember
-14.74;-68.41;APB;APOLO;BOLIVIA;22.44;Dezember
39.47;-76.17;APG;ABERDEEN;USA;5.35;Dezember
-15.11;39.28;APL;NAMPULA;MOZAMBIQUE;27.03;Dezember
-13.83;-172.01;APW;FALEOLO;SAMOA;27.08;Dezember
-21.81;-48.13;AQA;ARARACUARA;BRAZIL;22.97;Dezember
28.34;46.13;AQI;HAFR AL-BATIN;SAUDI ARABIA;13.58;Dezember
29.61;35.02;AQJ;AQABA;JORDAN;17.19;Dezember
-16.34;-71.58;AQP;AREQUIPA;PERU;15.39;Dezember
30.04;-91.88;ARA;LOUISIANA;USA;14.8;Dezember
-18.35;-70.34;ARI;ARICA;CHILE;20.82;Dezember
-3.37;36.63;ARK;ARUSHA;TANZANIA;27.57;Dezember
59.65;17.92;ARN;STOCKHOLM;SWEDEN;0.19;Dezember
43.99;-76.02;ART;WATERTOWN;USA;-2.41;Dezember
-21.14;-50.43;ARU;ARACATUBA;BRAZIL;25.73;Dezember
46.18;21.26;ARW;ARAD;ROMANIA;2.29;Dezember
37.99;58.36;ASB;ASHKHABAD;RUSSIA;4.92;Dezember
46.28;48.01;ASF;ASTRAKHAN;RUSSIA;-1.85;Dezember
28.43;129.71;ASJ;AMAMI;JAPAN;16.69;Dezember
6.9;-5.37;ASK;YAMOUSSOUKRO;IVORY COAST;25.15;Dezember
-23.81;133.9;ASP;ALICE SPRINGS;AUSTRALIA;28.25;Dezember
-25.24;-57.52;ASU;ASUNCION;PARAGUAY;26.97;Dezember
23.96;32.82;ASW;ASWAN;EGYPT;17.62;Dezember
-1.21;-78.57;ATF;AMBATO;ECUADOR;15.44;Dezember
-30.4;-56.51;ATI;ARTIGAS;URUGUAY;24.31;Dezember
33.64;-84.43;ATL;ATLANTA;USA;8.29;Dezember
-3.25;-52.25;ATM;ALTAMIRA;BRAZIL;28.01;Dezember
20.51;-13.04;ATR;ATAR;MAURITANIA;22.61;Dezember
12.5;-70.02;AUA;ORANJESTAD;ARUBA;27.61;Dezember
7.07;-70.74;AUC;ARAUCA;COLOMBIA;27.26;Dezember
24.43;54.65;AUH;ABU DHABI;UNITED ARAB EMIRATES;23.77;Dezember
30.19;-97.67;AUS;AUSTIN;USA;11.36;Dezember
-38.04;144.47;AVV;AVALON;AUSTRALIA;18;Dezember
31.34;48.76;AWZ;AHWAZ;IRAN;14.26;Dezember
18.21;-63.06;AXA;THE VALLEY;ANGUILLA ISL.;26.28;Dezember
4.45;-75.77;AXM;ARMENIA;COLOMBIA;22.51;Dezember
39.62;140.22;AXT;AKITA;JAPAN;22.84;Dezember
-13.16;-74.2;AYP;AYACUCHO;PERU;18.93;Dezember
36.9;30.79;AYT;ANTALYA;TURKEY;11.61;Dezember
31.91;54.28;AZD;YAZD;IRAN;33.56;Dezember
24.43;54.46;AZI;ABU DHABI;UNITED ARAB EMIRATES;31.8;Dezember
27.84;-0.19;AZR;ADRAR;ALGERIA;14.02;Dezember
39.14;-121.44;BAB;MARYSVILLE;USA;7.95;Dezember
32.5;-93.66;BAD;SHREVEPORT;USA;13.2;Dezember
16.38;120.62;BAG;BAGUIO;PHILIPPINES;18.35;Dezember
26.27;50.63;BAH;BAHRAIN;BAHRAIN;31.2;Dezember
40.47;50.05;BAK;BAKU;RUSSIA;6.75;Dezember
37.93;41.12;BAL;BATMAN;TURKEY;4.28;Dezember
10.89;-74.78;BAQ;BARRANQUILLA;COLOMBIA;27.51;Dezember
-22.35;-49.05;BAU;BAURU;BRAZIL;24.93;Dezember
53.36;83.54;BAX;BARNAUL;RUSSIA;-12.84;Dezember
47.66;23.47;BAY;BAIA MARE;ROMANIA;0.29;Dezember
-45.92;-71.69;BBA;BALMACEDA;CHILE;11.25;Dezember
20.24;85.82;BBI;BHUBANESWAR;INDIA;22.01;Dezember
51.19;14.52;BBJ;BAUTZEN;GERMANY;1.66;Dezember
-17.83;25.16;BBK;KASANE;BOTSWANA;25.91;Dezember
51.32;-0.85;BBS;BLACKBUSHE;ENGLAND;5.78;Dezember
4.22;15.79;BBT;BERBERATI;CENTRAL AFRICAN REP.;23.95;Dezember
5.85;20.65;BBY;BAMBARI;CENTRAL AFRICAN REP.;24.51;Dezember
46.52;26.91;BCM;BACAU;ROMANIA;-3.9;Dezember
26.38;-80.11;BCT;BOCA RATON;USA;20.75;Dezember
48.73;-94.61;BDE;BAUDETTE;USA;-8.85;Dezember
-3.44;114.76;BDJ;BANJARMASIN;INDONESIA;26.93;Dezember
41.94;-72.68;BDL;WINDSOR LOCKS;USA;0.44;Dezember
40.32;27.98;BDM;BANDIRMA;TURKEY;6.25;Dezember
41.16;-73.13;BDR;STRATFORD;USA;2.89;Dezember
4.25;20.98;BDT;GBADOLITE;ZAIRE;24.8;Dezember
57.48;-7.36;BEB;BENBECULA;UK;-0.3;Dezember
42.47;-71.29;BED;BEDFORD;USA;1.2;Dezember
-1.38;-48.48;BEL;BELEM;BRAZIL;27.07;Dezember
52.34;0.77;BEQ;HONINGTON;ENGLAND;4.81;Dezember
48.45;-4.42;BES;BREST;FRANCE;7.72;Dezember
60.78;-161.84;BET;BETHEL;USA;-11.96;Dezember
31.29;34.72;BEV;BEER-SHEBA;ISRAEL;13.57;Dezember
-25.41;-49.23;BFH;CURITIBA;BRAZIL;20.64;Dezember
47.53;-122.3;BFI;SEATTLE;USA;5.15;Dezember
35.43;-119.06;BFL;BAKERSFIELD;USA;9.41;Dezember
30.63;-88.07;BFM;MOBILE;USA;11.99;Dezember
-29.09;26.3;BFN;BLOEMFONTEIN;SOUTH AFRICA;21.97;Dezember
-21.01;31.58;BFO;CHIREDZI;ZIMBABWE;28.3;Dezember
54.66;-6.22;BFS;BELFAST;NORTH IRELAND;5.17;Dezember
7.13;-73.19;BGA;BUCARAMANGA;COLOMBIA;21.45;Dezember
41.87;-6.71;BGC;BRAGANCA;ACORES;5.44;Dezember
13.07;-59.49;BGI;BRIDGETOWN;BARBADOS;26.64;Dezember
51.2;6.13;BGN;BRUEGGEN;GERMANY;4.2;Dezember
60.29;5.22;BGO;BERGEN;NORWAY;3.11;Dezember
44.81;-68.83;BGR;BANGOR;USA;-3.1;Dezember
4.78;22.78;BGU;BANGASSOU;CENTRAL AFRICAN REP.;24.73;Dezember
-31.39;-54.11;BGX;BAGE;BRAZIL;22.55;Dezember
54.62;-5.87;BHD;BELFAST;NORTH IRELAND;5.21;Dezember
19.98;42.62;BHH;BISHA;SAUDI ARABIA;18.26;Dezember
-38.73;-62.17;BHI;BAHIA BLANCA;ARGENTINA;22.01;Dezember
23.29;69.67;BHJ;BHUJ;INDIA;20.52;Dezember
39.78;64.48;BHK;BUKHARA;RUSSIA;2.79;Dezember
33.56;-86.75;BHM;BIRMINGHAM;USA;8.7;Dezember
23.29;77.34;BHO;BHOPAL;INDIA;18.48;Dezember
21.75;72.19;BHU;BHAUNAGAR;INDIA;23.8;Dezember
52.45;-1.75;BHX;BIRMINGHAM;ENGLAND;5.87;Dezember
63.99;-145.72;BIG;DELTA JUNCTION;USA;-15.77;Dezember
-1.19;136.11;BIK;BIAK;INDONESIA;27.25;Dezember
44.77;-79.26;BIM;ALICE TOWN;BAHAMAS;-3.85;Dezember
43.3;-2.91;BIO;BILBAO;SPAIN;10.27;Dezember
43.47;-1.52;BIQ;BIARRITZ-BAYONNE;FRANCE;9.99;Dezember
6.53;21.99;BIV;BRIA;CENTRAL AFRICAN REP.;23.97;Dezember
30.41;-88.92;BIX;BILOXI;USA;12.51;Dezember
70.6;29.69;BJF;BATSFJORD;NORWAY;-24.33;Dezember
13.34;-16.65;BJL;BANJUL;GAMBIA;25.02;Dezember
-3.32;29.32;BJM;BUJUMBURA;BURUNDI;23.7;Dezember
-22.77;-64.32;BJO;BERMEJO;BOLIVIA;26.2;Dezember
20.99;-101.48;BJX;DEL BAJIO;MEXICO;14.84;Dezember
38.89;-6.82;BJZ;BADAJOZ;SPAIN;9.68;Dezember
39.7;-104.75;BKF;BUCKLEY;USA;-0.57;Dezember
22.02;-159.79;BKH;BARKING SANDS;USA;23.55;Dezember
5.94;116.05;BKI;KOTA KINABALU;MALAYSIA;27.14;Dezember
13.91;100.61;BKK;BANGKOK;THAILAND;27.03;Dezember
12.53;-7.95;BKO;BAMAKO;MALI;25.29;Dezember
-3.86;102.34;BKS;BENGKULU;INDONESIA;26.41;Dezember
10.11;-64.69;BLA;BARCELONA;VENEZUELA;26.91;Dezember
60.42;15.52;BLE;BORLANGE;SWEDEN;-2.84;Dezember
48.79;-122.54;BLI;BELLINGHAM;USA;1.8;Dezember
53.77;-3.03;BLK;BLACKPOOL;ENGLAND;5.57;Dezember
55.74;9.15;BLL;BILLUND;DENMARK;-10.35;Dezember
55.7;9.19;BLL;BILLUND;DENMARK;1.83;Dezember
38.55;-89.84;BLV;BELLEVILLE;USA;2.72;Dezember
-15.68;34.97;BLZ;BLANTYRE;MALAWI;25.64;Dezember
59.35;17.94;BMA;STOCKHOLM;SWEDEN;0.37;Dezember
2.08;11.49;BMM;BITAM;GABON;24.95;Dezember
-8.54;118.69;BMU;BIMA;INDONESIA;27.81;Dezember
36.12;-86.68;BNA;NASHVILLE;USA;5.96;Dezember
27.22;56.38;BND;BANDAR ABBAS;IRAN;19.55;Dezember
-27.38;153.12;BNE;BRISBANE;AUSTRALIA;23.98;Dezember
65.46;12.21;BNN;BRONNOYSUND;NORWAY;-8.36;Dezember
8.62;-70.22;BNS;BARINAS;VENEZUELA;27.38;Dezember
-16.44;-151.75;BOB;BORA BORA;FRENCH POLYNESIA;27.73;Dezember
44.83;-0.72;BOD;BORDEAUX;FRANCE;7.29;Dezember
4.7;-74.15;BOG;BOGOTA;COLOMBIA;13.37;Dezember
50.78;-1.84;BOH;BOURNEMOUTH;ENGLAND;6.01;Dezember
43.56;-116.22;BOI;BOISE;USA;0.06;Dezember
12.13;-68.27;BON;KRALENDIJK;ANTILLES;27.32;Dezember
67.27;14.36;BOO;BODOE;NORWAY;0.69;Dezember
5.96;15.64;BOP;BOUAR;CENTRAL AFRICAN REP.;23.63;Dezember
42.36;-71.01;BOS;BOSTON;USA;2.25;Dezember
-1.27;116.89;BPN;BALIKPAPAN;INDONESIA;27.29;Dezember
29.95;-94.02;BPT;BEAUMONT;USA;11.9;Dezember
51.33;0.03;BQH;BIGGIN HILL;ENGLAND;6.58;Dezember
50.42;127.41;BQS;BLAGOVESCHENSK;RUSSIA;-19.96;Dezember
-41.15;-71.16;BRC;SAN CARLOS DE BARILOCH;ARGENTINA;13.54;Dezember
53.05;8.79;BRE;BREMEN;GERMANY;3.12;Dezember
10.04;-69.36;BRM;BARQUISIMETO;VENEZUELA;24;Dezember
25.91;-97.43;BRO;BROWNSVILLE;USA;29.13;Dezember
49.15;16.69;BRQ;TURANY;CZECH REPUBLIC;0.06;Dezember
51.38;-2.72;BRS;BRISTOL;ENGLAND;17.44;Dezember
53.5;8.57;BRV;BREMERHAVEN;GERMANY;3.44;Dezember
71.29;-156.77;BRW;BARROW;USA;-21.26;Dezember
18.25;-71.12;BRX;BARAHONA;DOMINICAN REPUBLIC;27.47;Dezember
-15.86;-47.91;BSB;BRASILIA;BRAZIL;21.99;Dezember
1.91;9.81;BSG;BATA;EQUATORIAL GUINEA;27.48;Dezember
34.79;5.74;BSK;BISKRA;ALGERIA;27.67;Dezember
30.55;47.66;BSR;BASRAH;IRAQ;27.72;Dezember
1.12;104.12;BTH;BATAM;INDONESIA;26.85;Dezember
70.13;-143.58;BTI;BARTER ISLAND;USA;-20.14;Dezember
5.52;95.42;BTJ;BANDA ACEH;INDONESIA;8.53;Dezember
48.17;17.21;BTS;BRATISLAVA;SLOVAKIA;-11.4;Dezember
66.92;-151.53;BTT;BETTLES;USA;-20.59;Dezember
3.17;113.04;BTU;BINTULU;MALAYSIA;26.5;Dezember
44.47;-73.15;BTV;BURLINGTON;USA;-2.49;Dezember
40.23;29.01;BTZ;BURSA;TURKEY;7.35;Dezember
47.44;19.26;BUD;BUDAPEST;HUNGARY;0.79;Dezember
42.94;-78.73;BUF;BUFFALO;USA;-0.37;Dezember
-20.02;28.62;BUQ;BULAWAYO;ZIMBABWE;22.11;Dezember
34.2;-118.36;BUR;BURBANK;USA;13.79;Dezember
49.45;2.11;BVA;BEAUVAIS;FRANCE;-0.85;Dezember
2.85;-60.69;BVB;BOA VISTA;BRAZIL;28.42;Dezember
27.51;83.42;BWA;BHAIRAWA;NEPAL;14.58;Dezember
52.32;10.56;BWE;BRAUNSCHWEIG;GERMANY;2.8;Dezember
54.13;-3.26;BWF;BARROW ISLAND;ENGLAND;4.23;Dezember
39.18;-76.67;BWI;BALTIMORE;USA;3.75;Dezember
4.95;114.93;BWN;BRUNEI;BRUNEI;27.23;Dezember
-33.92;150.99;BWU;SYDNEY;AUSTRALIA;21.44;Dezember
35.96;-89.94;BYH;BLYTHEVILLE;USA;2.22;Dezember
7.74;-5.07;BYK;BOUAKE;IVORY COAST;26.34;Dezember
35.28;-116.63;BYS;FORT IRWIN;USA;25.61;Dezember
49.98;11.64;BYU;BAYREUTH;GERMANY;1.04;Dezember
17.54;-88.31;BZE;BELIZE CITY;BELIZE;24.74;Dezember
39.62;27.93;BZI;BALIKESIR;TURKEY;23.44;Dezember
46.46;11.33;BZO;BOLZANO;ITALY;-2.29;Dezember
-4.25;15.25;BZV;BRAZZAVILLE;CONGO;25.74;Dezember
51.75;-1.58;BZZ;BRIZE NORTON;ENGLAND;4.48;Dezember
33.94;-81.12;CAE;COLOMBIA;USA;8.99;Dezember
39.25;9.05;CAG;CAGLIARI;ITALY;11.1;Dezember
30.12;31.41;CAI;CAIRO;EGYPT;15.91;Dezember
-20.01;-63.53;CAM;CAMIRI;BOLIVIA;25.88;Dezember
23.18;113.27;CAN;GUANGZHOU;CHINA;30.36;Dezember
46.87;-68.02;CAR;CARIBOU;USA;-6.83;Dezember
33.55;-7.66;CAS;CASABLANCA;MOROCCO;14.5;Dezember
54.94;-2.81;CAX;CARLISLE;ENGLAND;2.05;Dezember
-17.42;-66.18;CBB;COCHABAMBA;BOLIVIA;19.85;Dezember
52.21;0.18;CBG;CAMBRIDGE;ENGLAND;-17.82;Dezember
8.12;-63.54;CBL;CIUDAD BOLIVAR;VENEZUELA;26.94;Dezember
33.64;-88.44;CBM;COLOMBUS;USA;9.32;Dezember
-6.76;108.54;CBN;CIREBON;INDONESIA;27.01;Dezember
-35.31;149.19;CBR;CANBERRA;AUSTRALIA;19.1;Dezember
11.14;75.96;CCJ;CALICUT;INDIA;27.81;Dezember
-36.77;-73.06;CCP;CONCEPCION;CHILE;15.71;Dezember
22.66;88.45;CCU;CALCUTTA;INDIA;19.73;Dezember
55.21;-162.72;CDB;COLD BAY;USA;-0.55;Dezember
-8.35;-49.3;CDJ;CONCEICAO DO ARAGUAIA;BRAZIL;26.5;Dezember
-34.04;150.69;CDU;CAMDEN;AUSTRALIA;19.98;Dezember
60.49;-145.48;CDV;CORDOVA;USA;-1.1;Dezember
53.18;-2.98;CEG;HAWARDEN;ENGLAND;-15.08;Dezember
55.3;61.51;CEK;CHELYABINSK;RUSSIA;-10.99;Dezember
27.39;-109.83;CEN;CIUDAD OBREGON;MEXICO;19.2;Dezember
-16.14;-62.03;CEP;CONCEPTION;BOLIVIA;25.71;Dezember
49.65;-1.47;CER;CHERBOURG;FRANCE;7.43;Dezember
30.78;-86.52;CEW;CRESTVIEW;USA;12.78;Dezember
30.72;-96.33;CFD;BRYAN;USA;12.19;Dezember
22.15;-80.41;CFG;CIENFUEGOS;CUBA;28.58;Dezember
49.17;-0.45;CFR;CAEN;FRANCE;6.06;Dezember
-30.32;153.12;CFS;COFF'S HARBOUR;AUSTRALIA;22.32;Dezember
39.6;19.91;CFU;KERKYRA/CORFU;GREECE;18.15;Dezember
-15.65;-56.12;CGB;CUIABA;BRAZIL;27.42;Dezember
-23.63;-46.66;CGH;SAO PAULO;BRAZIL;22.32;Dezember
-6.13;106.66;CGK;JAKARTA;INDONESIA;27.3;Dezember
50.87;7.14;CGN;COLOGNE;GERMANY;3.85;Dezember
34.52;113.84;CGO;ZHENGZHOU;CHINA;3.12;Dezember
22.25;91.81;CGP;CHITTAGONG;BANGLADESH;21.75;Dezember
-20.47;-54.67;CGR;CAMPO GRANDE;BRAZIL;25.1;Dezember
8.41;124.61;CGY;LADAG;PHILIPPINES;27.13;Dezember
35.04;-85.2;CHA;CHATTANOOGA;USA;6.91;Dezember
-43.49;172.53;CHC;CHRISTCHURCH;NEW ZEALAND;15.46;Dezember
-6.2;-77.86;CHH;CHACHAPOYAS;PERU;15.24;Dezember
-9.15;-78.52;CHM;CHIMBOTE;PERU;21.29;Dezember
35.53;24.15;CHQ;CHANIA;GREECE;26.16;Dezember
46.86;1.73;CHR;CHATEAUROUX;FRANCE;-11.25;Dezember
-43.81;-176.46;CHT;CHATHAM ISLAND;NEW ZEALAND;13.41;Dezember
-11.04;-68.78;CIJ;COBIJA;BOLIVIA;26.83;Dezember
-6.79;-79.83;CIX;CHICLAYO;PERU;22.09;Dezember
11.03;77.04;CJB;COIMBATORE;INDIA;24.38;Dezember
31.64;-106.43;CJS;CIUDAD JUAREZ;MEXICO;7.87;Dezember
33.51;126.49;CJU;CHEJU;KOREA;8.25;Dezember
29.72;106.64;CKG;CHONGQING;CHINA;9.38;Dezember
41.41;-81.85;CLE;CLEVELAND;USA;0.97;Dezember
52.76;1.36;CLF;COLTISHALL;ENGLAND;-13.26;Dezember
46.79;23.69;CLJ;CLUJ-NAPOCA;ROMANIA;-0.97;Dezember
30.59;-96.36;CLL;COLLEGE STATION;USA;12.19;Dezember
-7.32;-47.46;CLN;CAROLINA;BRAZIL;26.31;Dezember
3.54;-76.38;CLO;CALI;COLOMBIA;23.46;Dezember
19.28;-103.58;CLQ;COLIMA;MEXICO;24.05;Dezember
35.21;-80.94;CLT;CHARLOTTE;USA;7.2;Dezember
7.18;79.88;CMB;COLOMBO;SRI LANKA;27.07;Dezember
-19.01;-57.67;CMG;CORUMBA;BRAZIL;28.63;Dezember
33.37;-7.59;CMN;CASABLANCA;MOROCCO;13.07;Dezember
21.42;-77.85;CMW;CAMAGUEY;CUBA;22.97;Dezember
-19.63;-43.97;CNF;BELO HORIZONTE;BRAZIL;23.24;Dezember
-19.66;-43.9;CNF;BELO HORIZONTE;BRAZIL;23.24;Dezember
45.66;-0.32;CNG;COGNAC;FRANCE;-9.51;Dezember
32.34;-104.26;CNM;CARLSBAD;USA;28.15;Dezember
-27.45;-58.76;CNQ;CORRIENTES;ARGENTINA;26.02;Dezember
31.64;-97.07;CNW;WACO;USA;9.88;Dezember
28.24;-80.61;COF;COCO BEACH;USA;18.63;Dezember
26.33;89.47;COH;COOCH-BEHAR;INDIA;19.1;Dezember
6.36;2.38;COO;COTONOU;BENIN;28.32;Dezember
-31.32;-64.21;COR;CORDOBA;ARGENTINA;23.02;Dezember
38.81;-104.7;COS;COLORADO SPRINGS;USA;-0.12;Dezember
28.46;-99.22;COT;COTULLA;USA;16.03;Dezember
38.82;-92.22;COU;COLUMBIA;USA;1.56;Dezember
19.82;-90.5;CPE;CAMPECHE;MEXICO;24.66;Dezember
55.62;12.66;CPH;COPENHAGEN;DENMARK;3.09;Dezember
42.91;-106.46;CPR;CASPER;USA;-3.57;Dezember
-33.97;18.6;CPT;CAPE TOWN;SOUTH AFRICA;20.44;Dezember
50.96;1.96;CQF;CALAIS;FRANCE;0.24;Dezember
-45.79;-67.47;CRD;COMODORO RIVADAVIA;ARGENTINA;18.3;Dezember
50.46;4.45;CRL;CHARLEROI;BELGIUM;5.37;Dezember
27.77;-97.5;CRP;CORPUS CHRISTI;USA;11.45;Dezember
-17.65;-39.25;CRQ;CARAVELAS;BRAZIL;25.8;Dezember
49.25;2.52;CSF;CREIL;FRANCE;5.22;Dezember
28.19;113.22;CSX;CHANGCHA;CHINA;7.51;Dezember
37.47;15.07;CTA;CATANIA;ITALY;11.29;Dezember
48.61;-112.38;CTB;CUTBANK;USA;-4.91;Dezember
10.44;-75.51;CTG;CARTAGENA;COLOMBIA;27.61;Dezember
-26.41;146.26;CTL;CHARLIEVILLE;AUSTRALIA;27.96;Dezember
18.5;-88.33;CTM;CHETUMAL;MEXICO;28.27;Dezember
30.58;103.95;CTU;CHENGDU;CHINA;8.05;Dezember
7.93;-72.51;CUC;CUCUTA;COLOMBIA;26.18;Dezember
24.76;-107.47;CUL;CULIACAN;MEXICO;21.19;Dezember
12.19;-68.96;CUR;WILLEMSTAD;ANTILLES;27.25;Dezember
28.7;-105.96;CUU;CHIHUAHUA;MEXICO;10.93;Dezember
-13.54;-71.94;CUZ;CUZCO;PERU;13.19;Dezember
39.05;-84.66;CVG;CINCINNATI;USA;2.13;Dezember
18.84;-99.26;CVJ;CUERNAVACA;MEXICO;18.4;Dezember
23.7;-98.96;CVM;CIUDAD VICTORIA;MEXICO;16.81;Dezember
34.38;-103.32;CVS;CLOVIS;USA;3.88;Dezember
52.37;-1.48;CVT;COVENTRY;ENGLAND;5.87;Dezember
-25.53;-49.18;CWB;CURITIBA;BRAZIL;20.46;Dezember
21.45;91.96;CXB;COX'S BAZAR;BANGLADESH;21.67;Dezember
1.99;-157.35;CXI;KIRITIMATI;KIRIBATI;27.13;Dezember
32.67;-115.51;CXL;CALEXICO;USA;7.65;Dezember
30.35;-95.41;CXO;CONROE;USA;13.83;Dezember
-7.65;109.03;CXP;CILACAP;INDONESIA;27.45;Dezember
-34.46;-57.77;CYR;COLONIA;URUGUAY;22.93;Dezember
41.16;-104.81;CYS;CHEYENNE;USA;-1.75;Dezember
11.42;-69.68;CZE;CORO;VENEZUELA;27.38;Dezember
36.28;6.62;CZL;CONSTANTINE;ALGERIA;7.93;Dezember
-7.6;-72.77;CZS;CRUIZIRO DO SUL;BRAZIL;22.2;Dezember
32.85;-96.85;DAL;DALLAS;USA;9.68;Dezember
33.41;36.52;DAM;DAMASCUS;SYRIA;7.87;Dezember
-6.88;39.2;DAR;DAR ES SALAAM;TANZANIA;27.86;Dezember
39.9;-84.22;DAY;DAYTON;USA;0.76;Dezember
-32.22;148.58;DBO;DUBBO;AUSTRALIA;23.87;Dezember
38.85;-77.04;DCA;WASHINGTON;USA;5.16;Dezember
39.35;8.97;DCI;DECIMOMANNU;ITALY;10.85;Dezember
47.49;21.62;DEB;DEBRECEN;HUNGARY;0.35;Dezember
28.57;77.1;DEL;DELHI;INDIA;15.05;Dezember
39.86;-104.67;DEN;DENVER;USA;-0.35;Dezember
42.41;-83.01;DET;DETROIT;USA;0.12;Dezember
35.29;40.18;DEZ;DEIRE ZOR;SYRIA;8.48;Dezember
24.12;-104.53;DGO;DURANGO;MEXICO;12.7;Dezember
26.27;50.15;DHA;DHAHRAN;SAUDI ARABIA;26.6;Dezember
31.32;-85.45;DHN;DOTHAN;USA;12.7;Dezember
52.92;4.78;DHR;DE KOOY;NETHERLANDS;5.07;Dezember
36.02;-102.55;DHT;DALHART;USA;2.54;Dezember
-12.35;49.29;DIE;ANTSIRANANA;MADAGASCAR;27.2;Dezember
9.63;41.85;DIR;DIRE DAWA;ETHIOPIA;22.08;Dezember
-4.21;12.66;DIS;LOUDIMA;CONGO;25.6;Dezember
-1.64;103.64;DJB;JAMBI;INDONESIA;26.78;Dezember
33.88;10.78;DJE;DJERBA;TUNISIA;22.07;Dezember
